seqnames,start,end,width,strand,Conc,Conc_KS,Conc_control,Fold,p.value,FDR,GDB374_KS,GDB380_KS,GDB425_KS,GDB447_KS,GDB587_KS,GDB598_KS,GDB339_ctrl,GDB418_ctrl,GDB809_ctrl,GDB813_ctrl
chr10,71244670,71245070,401,*,7.67293383525194,8.00844284939002,6.95333482896258,0.844810259836459,1.09026419880774e-07,0.000136739897467611,240.17,282.87,240.58,280.64,324.16,176.59,116.94,111.08,147.55,120.14
chr4,140071842,140072242,401,*,8.28743715140591,8.66809110673259,7.4173193969338,0.979198631215444,1.12302204002957e-07,0.000139739312552593,363.72,530.5,409.48,437.28,286.76,412.91,121.89,264.51,140.41,156.93
chr20,18585129,18585529,401,*,6.16543904187549,6.64452056715186,4.87637349132434,1.42354092723933,1.15794455578241e-07,0.00014295911114155,124.94,106.66,70.86,116.55,43.64,137.64,27.75,32.95,23.01,33.79
chr19,2186083,2186483,401,*,9.33022634992305,9.59280103429369,8.81683464576803,0.66702531106842,1.18100320836544e-07,0.000143743843399437,739.94,622.32,790.95,724.44,910.14,845.31,477.66,490.43,477.57,358.16
chr1,192700785,192701185,401,*,7.50656917757636,7.797451053282,6.9178179422465,0.735696664190958,1.19095818846464e-07,0.000143743843399437,238.78,192.91,250.47,211.65,209.87,231.13,99.1,134.61,124.55,125.39
chr20,31551555,31551955,401,*,5.63577940843097,6.30989239774489,2.40574526652027,2.59322841044216,1.19158905291001e-07,0.000143743843399437,169.37,17.62,73.33,14.92,178.7,22.07,2.97,11.3,3.17,3.75
chr2,207239281,207239681,401,*,9.71949202848539,10.0071459633492,9.13961217055371,0.727534924663365,1.27088999123196e-07,0.000151382731313211,1152.25,1012.78,780.24,1053.57,1099.23,1076.43,505.41,733.29,575.14,442.25
chr8,120970946,120971346,401,*,8.40313139346007,8.68686841863506,7.83391731848077,0.717686221278914,1.27407189008638e-07,0.000151382731313211,497,351.5,353.46,451.26,394.81,424.6,196.22,272.04,236.4,207.99
chr17,39757991,39758391,401,*,7.14959863355715,7.74118160672693,5.08860615330342,2.09412708464377,1.35799292723389e-07,0.000159092493782338,119.39,484.13,79.92,351.5,105.98,142.83,13.87,55.54,39.66,27.03
chr5,131968421,131968821,401,*,4.99355982118891,5.57769828786564,3.00095502378302,2.06518902650719,1.36886282969291e-07,0.000159092493782338,34.71,75.12,54.38,68.06,37.4,16.88,7.93,14.12,3.97,6.01
chr15,68479445,68479845,401,*,8.46345254786821,8.87506231177415,7.47708262482698,1.08446059914475,1.36916110780356e-07,0.000159092493782338,437.3,496.19,537.19,508.14,272.21,566.13,112.97,276.75,127.72,195.22
chr2,207558036,207558436,401,*,6.19469394407319,6.65261261814846,5.00916002592558,1.30179542754968,1.48327728597412e-07,0.00017109441091089,119.39,88.11,98.87,162.23,72.73,62.33,31.71,36.71,34.11,26.28
chr8,142662625,142663025,401,*,6.74948912989972,7.07885221811661,6.04887954316646,0.820111610042729,1.53787458077877e-07,0.000176106698732831,149.93,127.99,122.76,128.67,145.46,136.34,56.49,59.3,76.95,72.08
chr3,4831207,4831607,401,*,8.9530217283401,9.28136931721497,8.25551815376272,0.824963604433363,1.5757589768054e-07,0.000178015318821244,830.18,670.55,421.02,602.31,548.58,660.92,348.83,310.64,333.19,229.76
chr12,27382136,27382536,401,*,5.85382299016771,6.48705342728411,3.32640473781308,2.33488000117626,1.58313330012509e-07,0.000178015318821244,29.15,63.07,37.9,235.89,116.36,55.83,3.96,17.89,4.76,13.52
chr10,24385822,24386222,401,*,5.21430944740693,5.84345041073753,2.7406532964801,2.30845329537534,1.59835719153873e-07,0.000178015318821244,59.7,36.17,39.55,104.42,95.59,9.09,3.96,11.3,3.97,7.51
chr5,113147080,113147480,401,*,7.73169138801236,8.2162170775,6.41448505343174,1.43954164164696,1.60590964810931e-07,0.000178015318821244,127.72,405.3,245.52,546.36,224.42,235.02,84.23,113.9,77.74,65.32
chr14,86799181,86799581,401,*,7.94632155402372,8.39724733691042,6.79311347725731,1.25374835752965,1.61086583336104e-07,0.000178015318821244,362.34,377.47,271.89,326.33,330.39,354.48,51.53,191.09,135.65,65.32
chr5,38783221,38783621,401,*,8.5434917026997,8.80545774326223,8.03166212746943,0.664188560456895,1.66249167369424e-07,0.000182444607090662,383.16,433.12,418.55,539.84,511.17,398.63,268.56,285.22,231.64,261.3
chr15,95202501,95202901,401,*,4.18850901732234,2.96350833386677,5.08249557583331,-1.74978813184962,1.68580503770313e-07,0.000183727171378035,9.72,3.71,7.42,4.66,8.31,12.98,34.68,31.06,41.25,28.53
chr4,40763369,40763769,401,*,7.04805910894307,7.54398015247376,5.66974795045308,1.50088507975642,1.7311251511031e-07,0.000186990870814421,219.34,271.74,138.42,264.79,137.14,88.3,31.71,81.9,40.46,49.56
chr15,52247005,52247405,401,*,6.98447839423489,7.56704147925502,5.00589542867657,2.02035939796503,1.73941693938542e-07,0.000186990870814421,158.26,312.55,223.28,226.56,97.66,119.46,2.97,45.18,28.56,51.81
chr11,27234198,27234598,401,*,9.03247926825732,9.40345142110453,8.19640055963453,0.938647209224303,1.76893661682454e-07,0.000188438894504083,509.49,920.96,411.13,856.84,654.55,710.26,307.21,353.94,296.69,215.49
chr1,93614975,93615375,401,*,8.40996781444459,8.70434486369366,7.81152622014847,0.73954521528699,1.77673546973374e-07,0.000188438894504083,469.23,423.85,395.48,338.45,403.12,472.64,165.5,274.87,228.47,229.76
chr10,103677091,103677491,401,*,9.46059207432717,9.81520211010723,8.67978259998277,0.890636149565615,1.86119589836433e-07,0.000196080710284479,1038.42,920.03,514.94,959.4,800.01,1172.52,507.39,396.3,436.31,300.34
chr21,36551753,36552153,401,*,8.26285408125315,8.57127184495428,7.62457024536183,0.773826565501883,2.00796837734551e-07,0.000207704668598575,345.68,413.64,336.98,360.82,361.56,463.55,196.22,209.92,244.34,138.91
chr15,72098066,72098466,401,*,5.31741636532643,5.91660005992195,3.18269364949161,2.11117798676411,2.01012516499337e-07,0.000207704668598575,76.35,44.52,76.62,104.42,12.47,48.04,2.97,10.35,8.73,14.27
chr5,95446010,95446410,401,*,6.18259032251985,6.69832356890418,4.69018339633697,1.60302565906902,2.01096098764662e-07,0.000207704668598575,198.52,48.23,65.91,126.8,101.82,81.8,24.77,28.24,26.97,23.28
chr3,73530022,73530422,401,*,6.77062814618496,7.34971164800147,4.82248811209187,1.9922347278754,2.05273749962188e-07,0.000210642858175484,77.74,285.65,212.57,207.92,72.73,122.06,5.95,51.77,26.18,29.28
chr16,88304460,88304860,401,*,9.03315732653151,9.30310932249814,8.50064224525398,0.682039801048041,2.11590914733642e-07,0.000215724445635664,576.13,537.92,561.91,748.69,646.24,719.35,379.55,415.13,367.3,286.82
chr10,2980836,2981236,401,*,7.61205201907359,8.03348382896618,6.58618754267424,1.10795301212077,2.22284560267332e-07,0.000224835558924501,217.96,342.23,242.23,262.93,326.24,180.49,61.44,139.32,118.99,64.57
chr17,44587328,44587728,401,*,8.21458347206013,8.55266249050228,7.48694475009942,0.845736451245986,2.23372963975667e-07,0.000224835558924501,409.54,345.94,285.07,408.37,284.68,519.39,210.09,171.32,191.98,144.16
chr6,159179939,159180339,401,*,7.16208937997664,7.68207964619664,5.64372576582571,1.62946489205923,2.27859426280576e-07,0.000227899806432069,154.1,264.32,210.1,160.37,195.33,248.01,22.79,114.84,28.56,33.79
chrX,31330938,31331338,401,*,4.43970241886421,4.94857041010265,2.98804085952448,1.57266609902954,2.35971201733082e-07,0.000234528660801732,36.09,26.9,33.78,39.16,20.78,28.57,7.93,7.53,9.52,6.76
chr7,101729369,101729769,401,*,6.20264757168583,6.79805807276846,4.10504597906173,2.07702832570478,2.44829958635073e-07,0.000241652618384078,34.71,176.22,48.61,114.68,83.12,210.35,22.79,8.47,28.56,9.01
chr2,190205630,190206030,401,*,5.75022172994115,6.28332825086523,4.14829804679522,1.69739288347384,2.46197329333008e-07,0.000241652618384078,41.65,107.58,64.26,117.48,72.73,63.63,18.83,5.65,26.18,20.27
chr11,89495975,89496375,401,*,7.30220493081095,7.63976000020722,6.576210077108,0.839494556613528,2.48388973865152e-07,0.000242298844209643,219.34,156.74,201.86,202.32,230.65,185.68,78.29,126.14,99.16,78.09
chr12,124764867,124765267,401,*,8.3118240712252,8.77751291115703,7.0893095169985,1.31261470896998,2.55363076342952e-07,0.000246692952052472,516.43,416.43,475.4,653.58,338.71,232.43,77.3,214.62,79.33,173.45
chr4,153541468,153541868,401,*,8.58356479771749,8.87684272728196,7.98818006539188,0.736003445247713,2.56015668973887e-07,0.000246692952052472,508.1,525.86,372.41,537.97,432.21,444.08,236.85,310.64,273.69,194.47
chr3,33075965,33076365,401,*,5.68139222599865,6.14959059468597,4.44668511059874,1.34091977980389,2.59512088277937e-07,0.000247752947112692,61.08,67.7,79.1,105.36,37.4,75.31,22.79,21.65,27.77,15.02
chr19,40443038,40443438,401,*,9.19879247281854,9.45444526291194,8.70302896735983,0.646520717412455,2.60251279651118e-07,0.000247752947112692,744.11,677.97,622.05,690.88,725.2,749.22,453.88,489.49,417.27,306.35
chr12,106131707,106132107,401,*,5.67762827099048,6.1432993445105,4.4551995934434,1.31229764077222,2.68522438350835e-07,0.000252933277251644,43.04,88.11,75.8,63.4,91.43,62.33,32.7,15.06,17.45,22.53
chr17,6677381,6677781,401,*,6.302008969276,6.87044959312502,4.44276263244324,1.90174427954035,2.70288472285657e-07,0.000252933277251644,129.11,65.85,83.21,202.32,147.53,74.01,14.86,13.18,49.18,9.76
chr12,106074553,106074953,401,*,6.64460127339163,7.09353711731725,5.50043307513843,1.22032679151,2.70494620292149e-07,0.000252933277251644,154.1,64.92,157.37,138.92,180.78,123.35,34.68,64.01,38.08,44.3
chr16,88289836,88290236,401,*,6.30814999969351,6.83921280890629,4.71961981312678,1.68440168303285,2.74843627017862e-07,0.000255488168766933,98.57,158.59,56.85,188.34,76.88,107.77,10.9,44.24,26.97,23.28
chr10,113087314,113087714,401,*,9.11682536356739,9.40536407335281,8.5345212647611,0.722215174789585,2.83134618328095e-07,0.000261656125527206,631.66,724.34,484.46,779.45,760.53,688.19,343.88,453.72,380.78,304.85
chr4,182240229,182240629,401,*,8.60045039175405,9.09649504056125,7.22145932656866,1.47131754813276,2.88619166994787e-07,0.000264362909755058,574.74,680.75,307.32,417.7,367.8,936.2,45.59,187.32,180.08,183.96
chr3,184162653,184163053,401,*,4.42393554597943,4.98141487626043,2.65022977458111,1.85122239638801,2.89409366616201e-07,0.000264362909755058,23.6,21.33,38.72,27.97,41.56,36.36,5.95,12.24,3.17,3.75
chr6,152233097,152233497,401,*,7.04540617886068,7.48138575609215,5.95845872997626,1.16128278371217,2.98648616238762e-07,0.000271234732913673,245.72,160.45,148.3,262.93,170.39,84.4,63.42,56.48,64.26,64.57
chr20,10218218,10218618,401,*,4.96548112559944,5.57616481143614,2.71068230743138,2.14043249753358,3.02150606172669e-07,0.000272847177098598,24.99,26.9,75.8,46.62,97.66,14.28,3.96,7.53,7.93,6.76
chr20,51875025,51875425,401,*,6.66092517902961,7.17017674879258,5.20702222261288,1.5520438560598,3.15120333087265e-07,0.000282942249983605,49.98,234.65,127.71,214.44,99.74,137.64,33.69,50.83,30.94,32.29
chr9,108217557,108217957,401,*,5.51093656475503,6.15021592436732,2.89982984951127,2.30777413425896,3.29623194341505e-07,0.000293032249079014,5.55,102.95,37.08,106.29,97.66,76.61,7.93,14.12,5.55,2.25
chr11,76669836,76670236,401,*,7.02438663114316,7.40169059673458,6.16616372281016,0.945562161574635,3.30066446047944e-07,0.000293032249079014,148.54,193.84,158.19,218.17,182.86,112.97,75.32,65.89,91.23,54.81
chr18,50287669,50288069,401,*,9.56381835245032,9.82658056590368,9.04994486716474,0.660714290765347,3.42525212889758e-07,0.000301939504812277,948.18,818.94,773.65,874.55,891.44,1141.36,501.44,655.16,522.78,440.75
chr3,187104956,187105356,401,*,6.09162734397085,6.66559256863007,4.18700328586839,1.92876989154076,3.44527613557268e-07,0.000301939504812277,141.6,191.98,28.84,107.22,49.87,89.59,30.72,11.3,15.07,15.77
chr21,43600635,43601035,401,*,7.66757912965058,7.99274612188434,6.9797466740282,0.806911758572676,3.45831437283406e-07,0.000301939504812277,291.53,258.76,286.72,250.81,191.17,249.31,89.19,128.02,127.72,159.93
chr3,64239019,64239419,401,*,9.13546252148087,9.418885653095,8.56709853145687,0.708238701387046,3.5753993447352e-07,0.000310446817390008,726.06,612.12,669.84,592.05,683.64,823.23,323.07,485.73,411.72,296.59
chr7,133688900,133689300,401,*,6.62482957765414,7.06446390769028,5.52202110084237,1.18311728089096,3.65286321950494e-07,0.000315439709755151,116.61,117.79,178.79,194.86,66.49,128.55,47.57,58.36,38.08,39.8
chr17,62614161,62614561,401,*,8.08619361207033,8.42263600895011,7.36368154820049,0.832951286384188,3.69115142616277e-07,0.000316034283542232,292.92,410.86,289.19,423.29,338.71,303.84,121.89,179.79,218.95,138.16
chr5,135993941,135994341,401,*,7.88901067116684,8.21754247137809,7.19094432519632,0.817417631434246,3.69974577007321e-07,0.000316034283542232,284.59,320.9,318.03,355.23,282.6,224.64,149.64,195.8,130.89,108.12
chr16,5098002,5098402,401,*,9.76544363881277,10.0676321684399,9.14501987675732,0.751538736915551,3.76301508579526e-07,0.000319710617192502,1252.21,993.3,881.58,964.99,1053.52,1293.28,578.74,740.82,555.31,389.69
chr3,183988134,183988534,401,*,5.08599134660845,5.69631395477107,2.83513383642879,2.13184126932308,3.79283857503891e-07,0.00032052122691778,36.09,63.07,61.79,115.61,12.47,22.07,6.94,4.71,7.14,9.76
chr21,26194468,26194868,401,*,6.95618191429941,7.42963003552899,5.69556042072625,1.33386354703981,3.85443513745306e-07,0.000323993976543315,98.57,295.86,179.61,166.89,145.46,148.03,25.77,61.19,46.01,74.33
chr6,55822793,55823193,401,*,5.71918632714564,6.23799519243578,4.20808082236933,1.58485395902804,4.24219044850095e-07,0.000354194474361741,45.81,86.25,82.39,113.75,72.73,51.94,6.94,27.3,26.18,13.52
chr18,13447644,13448044,401,*,8.25359785544921,8.58935821721782,7.53321516512336,0.832893153852766,4.25854596202767e-07,0.000354194474361741,372.05,444.25,364.17,415.83,257.67,457.06,210.09,227.8,176.91,126.14
chr12,101925359,101925759,401,*,9.08378138871228,9.39254215849263,8.4445053976299,0.765959008456789,4.31322985326153e-07,0.000356864443587023,691.35,699.3,533.89,734.7,635.85,737.53,333.97,488.55,329.22,241.77
chr15,38555982,38556382,401,*,6.59174369627561,7.00691542746264,5.59120664371531,1.06004934547797,4.37516726297587e-07,0.000360103610538308,95.79,140.97,108.76,123.07,195.33,107.77,52.52,55.54,54.74,30.03
chr12,57229881,57230281,401,*,7.88799783254628,8.15680238783966,7.3584802859216,0.67483549690007,4.41198567566086e-07,0.000361252472721935,283.2,274.53,269.42,319.8,268.06,297.35,147.66,202.39,168.97,137.41
chr1,48201989,48202389,401,*,8.19166825925337,8.58397578964148,7.27916775994821,0.985469702673615,4.50879905496089e-07,0.000366906677343455,297.09,495.26,335.33,488.56,413.51,272.68,168.47,211.8,154.69,86.35
chr5,157917926,157918326,401,*,7.70104753771777,7.99730426956778,7.09735770419093,0.740959432187945,4.52747627521539e-07,0.000366906677343455,233.23,242.99,286.72,285.3,216.11,268.78,138.74,175.09,119.79,114.13
chr6,138540666,138541066,401,*,6.71317789735611,7.09799156917448,5.82811332228313,0.9624421396082,4.57645560789075e-07,0.000368983738165184,87.46,137.26,168.08,139.85,120.52,168.8,48.56,65.89,45.22,67.58
chr14,102043585,102043985,401,*,5.20199169926939,3.29337534478951,6.27270950921054,-2.15342549282138,4.66758926323639e-07,0.000373226029144411,13.88,2.78,18.13,5.59,4.16,14.28,123.87,64.95,103.92,16.52
chr14,64118026,64118426,401,*,6.23664265925112,5.35295161289952,6.9911295247403,-1.24045699154879,4.67630760185495e-07,0.000373226029144411,70.8,20.4,47.79,36.36,27.01,42.85,158.56,108.25,117.41,124.64
chr16,51898858,51899258,401,*,3.59972303858246,1.73325182899528,4.66228336842179,-2.14837853627783,4.71235499555084e-07,0.000374202658548956,5.55,1.85,2.47,2.8,2.08,5.19,41.62,24.47,26.18,9.01
chrX,150100262,150100662,401,*,6.22679641150198,6.63947588757665,5.23619015138827,1.05781574140678,4.73590323928616e-07,0.000374202658548956,90.24,112.22,119.47,121.21,60.26,94.79,28.74,37.65,33.32,51.06
chr1,241837932,241838332,401,*,6.11097753165101,6.53209475183993,5.08639915430037,1.08565662016427,4.88559872050416e-07,0.000384107128412414,80.52,60.28,108.76,120.27,99.74,85.7,28.74,47.07,28.56,31.54
chr4,188127452,188127852,401,*,6.27906600704498,6.79930056520534,4.75919623845165,1.58754704660752,4.90986660207733e-07,0.000384107128412414,109.67,150.25,48.61,124.94,151.69,83.1,36.67,42.36,14.28,15.02
chr15,75043577,75043977,401,*,9.33537548627838,9.64304177643345,8.69926210497827,0.761720562396932,5.10269269355382e-07,0.000397225773880257,892.65,793.9,637.71,954.74,669.1,849.2,464.78,512.08,411.72,274.06
chr9,108724675,108725075,401,*,4.28427060003104,4.9208216536938,1.71155634937215,2.23083610509924,5.26529895149215e-07,0.000407874834660001,38.87,29.68,18.95,66.2,12.47,15.58,0.99,3.77,1.59,6.76
chr10,35434016,35434416,401,*,6.68223299086638,7.11839318360908,5.59450672139243,1.14507684670739,5.34848017445708e-07,0.000412297378053221,188.8,138.19,159.01,178.08,74.81,94.79,36.67,48.01,65.05,43.55
chr22,27100753,27101153,401,*,7.37201750577527,7.84476642810719,6.11487994073766,1.30978630166676,5.45823543843392e-07,0.000418715548478075,252.66,167.87,238.93,187.4,342.86,189.58,65.41,64.95,120.58,26.28
chr1,245969259,245969659,401,*,8.16488748573158,8.45914748533739,7.56677184810065,0.730282461710472,5.65160418325647e-07,0.00043145493037278,383.16,287.51,437.5,321.66,301.3,380.45,185.32,197.68,223.71,151.67
chr8,59278098,59278498,401,*,5.34252221113625,5.85473520215094,3.87117596104009,1.51248031379799,5.95289231750384e-07,0.000450176279041038,65.25,36.17,42.02,73.66,87.27,42.85,8.92,23.53,10.31,15.77
chr2,46164880,46165280,401,*,8.1264194918544,8.40588084855921,7.56872616166469,0.693779658977527,5.97535850000131e-07,0.000450176279041038,310.97,323.68,374.05,339.38,353.25,333.71,141.71,215.56,232.44,169.69
chr2,127560709,127561109,401,*,5.74758771196115,4.10524937470686,6.76158209217109,-1.96357322863892,6.00178340345099e-07,0.000450176279041038,4.16,10.2,35.43,29.84,14.55,9.09,200.18,94.13,84.88,54.81
chr16,16074475,16074875,401,*,7.59919110709627,8.04863152945147,6.45273724703003,1.19314051306917,6.0107825750917e-07,0.000450176279041038,395.65,255.98,231.52,217.24,238.96,249.31,31.71,138.38,85.68,94.61
chr21,35275803,35276203,401,*,6.32883171069803,6.91344707264299,4.33195220664523,1.94029674609644,6.05571554785444e-07,0.000451402177639784,129.11,175.29,92.28,187.4,24.94,114.27,6.94,31.06,9.52,33.04
chr3,24678365,24678765,401,*,7.75418455827554,8.11546384502344,6.95117755473033,0.886350577530121,6.11144019505761e-07,0.000451533439377464,252.66,308.84,264.47,260.13,301.3,276.57,75.32,186.38,135.65,97.61
chr19,18814050,18814450,401,*,5.76789352510804,6.2190065415124,4.61383131829574,1.19759855762958,6.12636836339149e-07,0.000451533439377464,84.68,59.36,62.62,90.44,49.87,99.98,21.8,17.89,22.21,36.04
chr15,82129731,82130131,401,*,8.50484830177788,8.78300988963238,7.95063230984648,0.693367172195528,6.14334570617028e-07,0.000451533439377464,516.43,439.61,393,479.23,413.51,401.23,291.35,290.87,217.36,189.97
chr2,8608227,8608627,401,*,7.33594352244314,7.87075362392238,5.72274489384906,1.65525284651962,6.1717684780882e-07,0.000451533439377464,281.82,333.88,85.69,386.93,81.04,235.02,79.28,54.6,28.56,48.81
chr4,161936614,161937014,401,*,6.84068332386545,7.45419075149861,4.55465031596154,2.0975024184688,6.26666739477878e-07,0.000454931071974583,262.38,78.83,148.3,112.82,247.28,202.56,3.96,64.95,19.83,5.26
chr11,132064953,132065353,401,*,9.0992212822384,9.4507296054495,8.32858574710065,0.86125818906927,6.27578490460293e-07,0.000454931071974583,639.99,736.4,478.69,890.4,685.72,767.4,216.04,471.61,333.98,264.3
chr3,186825467,186825867,401,*,7.37482837444265,7.79010331801171,6.37387820629378,1.04841863031997,6.37249906001238e-07,0.000459832548609879,219.34,230.01,146.66,269.45,253.51,209.05,70.36,59.3,142,60.07
chr17,50834818,50835218,401,*,4.64055309659544,5.24582552736411,2.44362144797921,2.04834477849946,6.47477747518112e-07,0.000465089152203601,13.88,67.7,25.54,42.89,16.62,61.03,1.98,6.59,7.93,5.26
